,Generation,label
507,"south africans in wuhan lockdown call for evacuation. the police are on their way, but i don't think they 'll be able to stop us from getting out of here before we're all dead or injured. "" "" what about you? "" asked gregor. he was beginning to feel a little sick himself. luxa's eyes were filled with tears as she said, "" i will not leave my family behind. and if it comes down to me, aurora can take care of herself. "" ripred gave her an odd look that made gregor wonder how much his rat friend knew about this whole thing. "" i'm sure your father would have liked having another gnawer around when things went wrong at home, "" ares added helpfully. "" yeah... well, i guess so. anyway, i've got some other stuff going on right now - "" howard began, then stopped short. "" no! "" shouted vikus. everyone turned toward him. he had been staring off into space for several seconds, lost deep inside thought. "" yes, vikus? is something troubling him? "" hazard demanded anxiously. "" oh, nothing, dear boy. just thinking aloud, "" replied vikus stiffly. chapter 12 gregor felt like someone else had kicked him hard in the stomach. there could only mean one reason why the underlanders didn't want them back. "" what does'everything goes according to plan?'"" whispered boots. ""'you must find regalia and bring back our friends,'"" muttered temp softly. "" okay, so where are we supposed to go next? "" said boots. "" first we need to get through these tunnels, "" suggested solovet. "" which ones should we use? "" "" let's see if any rats come along, "" said gregor. "" good idea, "" agreed nike. "" there may still be more than two hundred bats and fliers among those traps. we might even catch up with some humans. perhaps even catch a few mice, too, "" she teased. gregor nodded agreement. "" maybe we ought to wait until after dark. "" "" if they return early enough, "" said mareth grimly. gregor looked over at hamnet who seemed to be concentrating intently on the map",gpt
508,"caught between roadblocks, they were sitting ducks for boko haram massacre. "" i'm not going to tell you again that we're all in this together and we can do it without getting killed or hurt by the bad guys, okay? now get out of my way! "" he shouted at them as he got up from his seat on a chair behind him and walked over towards their table with a gun pointed directly at us. "" put your hands down right there! "" he yelled again while pointing the barrel at our heads. "" what are you doing here anyway? "" asked winky, looking around nervously. she was wearing her uniform - black pants and boots with no belt and a white blouse underneath. kowi stood next to me, taking one look at bodo's face before turning back toward peter who had been standing quietly watching everything, but still ready to jump into action if necessary. "" where is bryn? didn't see any signs of trouble last night. "" "" yeah... well, none of us saw anything either. so let's just go find her, shall we? "" said ronald, moving closer to trip. jamal stepped forward first. "" hey man, how ya doin'? "" trip looked confused for a second until recognition dawned on his features. "" oh, hi, paci. nice to meet ya. "" he held out both arms, which seemed like an odd gesture since they 'd only met once before when he came back after seeing coli. "" uh, hello, trip, "" responded paci. "" ah, shit. sorry about dat. "" trip turned away quickly, giving everyone else some privacy. "" you know coli? "" i whispered to rob. "" yes. she works here. "" i nodded slowly, trying hard not to think too much about the fact that peter would be staying here tonight. he could have gone home and gotten help or something. "" why does she work here then? "" "" because she lives off campus, which means she has access to most classes. she comes here sometimes. "" "" how come? "" "" it makes sense, really, considering what happened yesterday. she knows everyone who goes through here. "" "" right. i guess she probably knew someone who worked here. "" i sighed",gpt
509,"this south african pilot is on a mission to change the face of aviation in africa. he has been sent here by his country's president, who wants him back in power as soon as possible and will be sending an army of pilots from all over europe with him. "" "" what do you mean? aren't they going after my family too? i'm not part of that war! "" exclaimed matthew. "" no sir. your parents have already left for america, but it seems like your father was also notified about the situation at home when we were told there would only ever be one fighter plane flying into kenya. they've asked us if any other planes can join them because they're looking forward to seeing their new friends again. "" "" so, how come they wo nt go with me then? why can't they just fly out of town and leave me alone? "" demanded peter. "" well, i guess they want to see more people die. our government does not allow anyone else to travel overseas unless they know where everyone goes. "" peter looked around the room and said quietly, "" okay, let's hear some news! i 'll bet these guys think i am crazy or something. "" the colonel nodded slowly as he continued. "" yes, i suppose they believe you are insane since you seem to be able to talk and act normal. however, they still need someone who knows exactly what he is doing. they need somebody who understands how dangerous things really are. "" "" yeah, right... how many times did i tell you that i could read minds and stuff? "" "" maybe once or twice, "" replied peter sarcastically. "" anyway, i got ta run now before dad gets mad at me for being late. thanks, mr. anderson. bye - ee - eee. "" "" goodbye, son, "" answered the general. chapter 6 : new york city matthew had spent most of last night reading newspapers in the library while waiting for nora and her mother to return. he 'd finished up some research for english literature and found himself staring off across the street, which seemed deserted except for two cars parked outside the school entrance. he quickly decided against checking through the windows for stephanie and instead went inside the main building. it felt strangely empty without her. he searched",gpt
510,"this designer is creating fashion prints from maths equations. "" i laugh, and then stop when he looks up at me with a puzzled expression on his face. i'm not sure what to say because it's been so long since we've had sex that my brain has forgotten how to form words or even think thoughts. but the look in christian's eyes makes everything come back into focus for me. "" you're right - i shouldn't have said anything about your father. "" "" no? why didn't you tell anyone else? "" "" well... i don't know if they 'd believe me. besides, i was afraid of them getting suspicious and thinking something like'hey! maybe she does own some clothes made out of plastic!'"" he laughs again and kisses me softly before pulling away, looking down at our joined hands. "" there are other ways to get caught, clara, "" he says quietly. "" i mean, i can help you find someone who 'll be willing to give you another chance. "" i smile shyly at him. "" thanks, mr. prescott. "" i stand up and pull off my dress. christian watches as i put it on over my head, and suddenly all those memories flood through me : the way he looked at me while we were dancing, touching each others bodies, kissing me so passionately that i felt myself melting under his touch. "" oh god, ana, please let us stay together forever. "" his voice breaks through my reverie. "" just one more night, okay? "" my heart skips a beat. "" yes, "" i whisper. "" two nights. one day. thank you. "" he grins at me. "" you deserve better than me. "" i grin back. "" yeah, "" i agree. "" but you already gave me much worse. now i want to make love to you again. "" chapter twenty - six i wake early saturday morning and walk downstairs for breakfast. mom is sitting by herself in her usual spot, reading her paper. her hair hangs loose around her shoulders ; she seems oblivious to the fact that i am standing behind her. i sit across from her and sip coffee. "" good afternoon, mrs. grey, "" i greet politely",gpt
511,"senegal launches wind power plant as part of its commitment to renewable energy sources. "" the president said, "" that's a good idea and we 'll have it ready in no time at all. i want you on site right away with your team. if there is any problem, call me immediately. also make sure you aren't late for anything else or even take off early because this will be an important meeting between us. i don't trust anyone but my staff who has been working here since before our first year together. they know what needs doing so i expect them to get started. when we're done talking about how many people need work done, let's go over some more details and then meet again tomorrow morning after lunch. okay? "" * * ~~~ eotdelim chapter one - the last night i woke up alone. alone. i rolled onto my side and looked around the room. the bed was empty except for me. i didn't hear him come into the bedroom until he 'd sat down beside me. his hand went under mine where it rested against the pillow, holding tightly. "" hey, beautiful girl. "" he kissed the top of my head. i smiled and turned toward him. "" hi, handsome man. "" he pulled back slightly, looking deeply into my eyes. "" how were things last weekend? "" i shrugged, trying to hide how nervous i felt. "" fine. just busy, i guess. "" "" did something happen today? "" he asked softly. "" yeah... well, actually, i had dinner with someone tonight. "" his face fell. "" oh god! why would she tell me? "" "" i'm sorry ; i should've told her earlier. "" "" what happened? "" "" nothing really. she got upset and left. "" "" shit. does she still live here? "" "" yes. she moved out yesterday afternoon. "" he nodded slowly. "" is everything ok now? "" "" um, yeah. she wants to move home. "" "" wow. that's.... great news. congratulations. "" "" thanks, dad. "" he patted my knee gently. "" i love you, baby girl. you deserve better than that ass * ck.",gpt
512,"expert view: seven leading african photographers from across the continent, and a few other people who had been in africa. "" what's this about? i thought you were going to be working with us for some time now! "" said one of them as he looked at her closely. she was wearing a blue dress that showed off her curves perfectly. his eyes followed hers down to where they stopped on the neckline of her shirt. it revealed an expanse of tanned skin beneath the fabric and he couldn't help but stare again. "" well... we are. so, how long have you worked here? "" asked sarah, trying not to sound too interested. "" oh, just over two years, actually, "" replied the man, still looking at her appreciatively. "" wow - don't get me wrong ; my work is great, really good. it has its own unique flavor though, like being around animals or something. i'm sure there will always be more than enough money available if someone can make things happen, especially when your family comes into town. "" "" yeah, i guess you're right. so, um, what brings you out here today? "" inquired the guy. sarah smiled. "" well, i've got a job offer coming up soon and wanted to come see if you 'd consider joining me? "" the stranger nodded enthusiastically. "" sounds wonderful, let's go meet our guests. "" * * * after dinner, the group walked back through the woods behind their house. sarah found herself walking along side of him as they talked about various subjects. it seemed strange having such close friends after all these months. "" so, tell me about yourself, mr. hamilton. did you grow up in new york city? "" she asked curiously. "" no, i grew up near chicago, illinois. my parents lived in atlanta until recently, then moved to california. "" "" why would you want to move away from home? "" questioned jonathan, suddenly intrigued by the subject matter. "" because of my father. he died last year. cancer. "" jonathan paused before continuing. "" i know this must seem odd since i am only twenty - four, but if anyone should feel entitled to take care of himself, it should be me",gpt
513,"how architect mariam kamara is masterminding a sustainable future for niger delta. "" "" and you think that's the best way to get her back? "" he asked, his voice low and serious as if she 'd just told him something important. "" i don't know what else it could be. but this time we're going to find out. "" chapter twenty - one : valentina tatiana had been so excited about seeing smith again that when they arrived at their hotel in san francisco, she was ready to jump up from where she sat on the sofa with the rest of them. instead, she said, "" there are some things i need to tell everyone here tonight. "" the room went silent. even though the movie theater was only half full, the group still looked like an army unit waiting to march into battle. tatiana didn't look any happier than she felt, which made sense since she knew exactly who was responsible for making all these changes. valentina took another sip of wine before saying anything more. "" first off, let me say thank you for coming here today. it means everything to us both. to our family. to your friends... and especially to my brother, marcus. "" valentina paused to take several deep breaths to steady herself. then, because she needed to put herself forward, she added, "" i want to apologize for not being able to make it last night without thinking too much about how wonderful it would have turned out between us. i'm sorry for putting myself down and letting myself believe that you were just playing around with me until it got better. i really hope you 'll forgive me now that i've come home. "" "" no apologies necessary, ms. sullivan. "" tatiana gave her hand a quick squeeze. "" we appreciate every single minute we spent together. "" "" you two deserve each other, "" nicola said. "" and it does mean a lot that you can finally see eye to eye after such long separation. "" "" thanks, mom, "" megan replied. "" i love having you guys over. "" "" and valentina, "" lori continued. "" i can't wait to hear all about what happened while we waited for you to call us. "" valentina smiled and nodded, feeling completely overwhelmed by the sullivans '",gpt
514,"20 best things to do in kenya. "" i 'll be back tomorrow, and we can talk about the plan for our next move, okay? "" she said as they left her room. * * * * * chapter 5 : a new life - the end of civilization it was just after midnight when jason got home from work. he had been working late at his job with an insurance company that specialized in security systems and other security jobs, but now felt more like home than ever before. there were several large computer terminals on each side of the house ; most of them looked old and outdated. the rest seemed comfortable enough to him. there wouldn't have been much difference between one office and another if the two companies did business together. the only thing missing was the internet connection or any kind of communication system. he knew how important computers could get to people who needed help. he walked into his living area and sat down on the couch to watch some television while eating dinner. he thought about what had happened the night before. the police came by and questioned everyone except jason's wife, so they decided not to come over anymore until later tonight. jason also noticed that his mother called to tell him that she wanted him to call his father. he told her he 'd try to make sure everything went well and then hung up without saying anything else. he watched tv for awhile longer before going upstairs to shower and change clothes. once again he found himself wondering why this woman was always around. maybe she has something against me, or is trying to keep us apart somehow. he wondered what made her think she could control my actions. she must know exactly where i live. it does seem strange though, she seems pretty confident in herself. maybe she thinks she knows all the answers. chapter 6 alexis woke early the following morning and stared out the window, watching the sun rise. she yawned loudly, causing the curtains to flutter slightly. she turned off the light and headed downstairs to find breakfast ready. she grabbed a cup of coffee and started making toast. "" good mornin '! "" emma shouted from the kitchen table. alexis jumped and smiled. "" hi honey! you're awake already? "" "" yeah, i'm starving. are you",gpt
515,"incredible pictures capture rare 'elephant queen' in kenya. the next day, i was at my desk when a knock sounded on the door of my office and it opened to reveal paul standing there with his hands clasped behind him like he had just come from work. "" hi! you must be emma's new boss? "" he said as if we were old friends or something. i couldn't help but smile back at him. "" yes... um.... well actually not exactly. she has asked me for some time off so that i can take her out somewhere nice and quiet where no one will know what happened today. "" i replied nervously. "" are they going anywhere soon? "" he questioned, looking around the room curiously. "" oh yeah... they're having dinner here tonight and then heading home early tomorrow morning after that. "" i answered honestly, hoping he would believe me. paul nodded slowly and looked down, seeming disappointed. "" okay then... i'll see ya later! have fun! bye now! "" i waved goodbye before closing the laptop shut and putting away its lid. i felt bad about lying to him, especially since i knew how much he hated liars, but this way he didn't get hurt too badly by them either. besides, maybe he wo nt even remember i told him not to tell anyone else about our little secret anymore. i walked over towards my computer and sat down with my legs crossed under me while waiting for my email message. i quickly typed in : hey guys! the reply came almost immediately ; good news is i got your emails yesterday!!!! i'm glad you're ok!! ) - k ( i sent a quick response ) paul smiled widely and wrote back : thanks!!!! the last few sentences made me feel better because i realised that i really liked him already. the thought gave me hope that things might go smoothly between us after all. but i also realized that i still needed more information than anything right now. * ~ * ~ * chapter ten two days passed without any word from sebastian. i tried calling him several times, but nothing ever went through his voicemail. he never called me back either, which worried me. i decided to leave an e - mail",gpt
516,"kenya's best food is a kaleidoscope of flavors. the first thing i do when we get to our room, after breakfast and lunch, is take out my laptop from its case on top of one of the beds in the suite's living area. it has been over two years since i've had anything like this - the last time was at an anniversary party for some rich guy who wanted me back as his girlfriend, but now that he wants something else entirely... well, it makes sense why there are no pictures or videos. even if they weren't all taken with him, i 'd still be able to see them. "" what about you? any new photos yet? "" sam asks as she walks into her bedroom wearing nothing more than her bra and panties. "" not really. just some old ones, mostly blurry shots of people i know, and other stuff i can't remember. "" "" so how long have you known your dad? "" sam looks concerned as she sits down next to me on her bed. "" oh, almost three months. "" "" wow! that must suck. did he ever tell you where he got those tattoos? "" i shake my head and laugh. "" nope, never heard of him until recently. he always said they came from somewhere, though. maybe he found a way around it somehow. "" "" yeah, probably. "" sam shrugs. "" i guess that explains why he left us behind so quickly. "" i nod and look away from the window. "" yeah, i think he did. "" sam reaches up and touches my chin gently. "" hey. let's talk about things less depressing. okay? "" i smile weakly. "" sure. "" chapter twenty six ~ logan i'm sitting across from emily's parents at dinner the following evening. my mom seems genuinely happy to meet someone new again. it doesn't surprise me. she loves family and all their antics. even though she hates mine, she 'll accept whatever situation i throw at em. emily sits beside me in the booth, looking uncomfortable. i glance toward the door and notice a man standing outside waiting patiently. he clears his throat. "" excuse me, sir. can i help you find mr. parker here? """,gpt
517,"mami wata: the surf brand changing the perception of surfing in africa. "" i'm sorry, but we can't do this anymore. it's too dangerous for us to be here any longer and there are some things that need our attention right now. so let me tell you what happened today - you were on your way home from school when someone came into town with an old car. they had no idea who was driving, or how fast they drove ; all they knew is that something big must have gone down at sea level. "" she paused as if waiting for him to say more. he did not speak, just waited patiently for her to continue. she took another deep breath before continuing. "" anyway, after that incident, i went out shopping again. my parents said'please go away '. that night i slept in one bed while my brother stayed up half the day trying to find his dad. "" "" why? "" asked t.a. "" because i wanted to talk about my past. i thought maybe i could get back the memories of being young and carefree. then when my father found me i told them everything. "" "" that sounds like something a teenager would want to hear. you know, i remember having nightmares about my mother dying in childbirth. "" heidi nodded. "" well, she died in childbirth. "" "" yes, i heard that story. "" "" i guess i should thank god for saving both of ours. "" "" yes, it certainly does seem like heaven. "" "" well, i think it will make life easier for everyone else. "" "" oh, i hope so, "" replied t.a sarcastically. "" but, what happens next time? "" heidi looked around at the other passengers seated across from her. they seemed oblivious to their conversation. she continued. "" well, i got pregnant by the same guy who helped me escape. we met on the beach and spent two weeks together. when i left the hospital i saw him again for the first time since the accident. he told me he loved me and would always love me. then i realised that he really meant those words when he called me his wife. he never stopped loving me. it seems that i am going through a phase where i can barely",gpt
518,"this luxury ice cream is made from insects, "" i said. he gave me a look that was both amused and disappointed as if my words had just been an insult to his intelligence. then the smile faded away again, but not entirely completely. it didn't quite disappear, though ; in fact, there seemed more of him than ever before - something about the way he held himself, or how his eyes never left mine, made me think that maybe they were looking at me too much for comfort. "" you're right. we should get back on our feet. "" he nodded once. "" yes, ma'am. thank you so very much. "" i smiled, trying to keep up with him. chapter twenty - one : griffin i could have gone home early and slept like shit until morning. instead i stayed here, watching her sleep. she looked peaceful enough, but when i got close to her body, it felt wrong, almost unclean somehow, like touching someone else's flesh. i 'd seen other men touch their bodies in some strange manner while sleeping. it always creeped me out, because sometimes it took them longer to wake, which meant that even now, after all these years, i still wanted to do what i 'd done last night and make sure no harm came to either woman. it would be nice to see that she woke first, then realized who was holding her hand, and why. i leaned over, kissed her forehead, her nose, her lips, and whispered into her ear, "" good girl. "" i put my arms around her waist, pulling her against my chest. she snuggled closer into me. she smelled clean and fresh, like soap and sunshine. the scent reminded me that my life was different now, that things changed every day. i liked being able to hold women. it helped remind me of everything that happened between us last summer, and that if i let go of those memories, i might lose myself, just like everyone else. "" are your friends awake? "" "" yeah, they've already started getting ready. "" i pulled her hair aside so i could kiss the side of her neck. i ran my hands down her bare shoulders, tracing each curve. she shivered under my fingers. "" i",gpt
519,"this iced tea is harnessing south africa's miracle plant. "" the president nodded, his eyes on her face as she spoke. he was clearly impressed with what a good job they 'd done in finding out about these terrorists and their plan to destroy them all - including their own country's future at that very moment. then he looked up again and said, "" we need you back here immediately. i want your people working closely with our team of scientists and engineers to find some way for us to stop whatever it is from happening. if there are any more attacks, don't let me know about it until after this one has been resolved. we 'll be able to get more information by tomorrow morning. "" "" yes sir! "" randi replied automatically. she stood up, grabbed jon's hand, squeezed hard, and walked away toward peter's office. smith watched her go, feeling an odd sense of loss. but not just because he had lost her. it felt like losing himself. the pain was still fresh, too deep. he turned back to fred klein. "" how did you manage to track down those two? "" "" i've got my ways. "" "" so have i. "" fred smiled faintly. "" now, tell me something : why weren't you sent over sooner? "" "" the situation between the united states government and china seems to have escalated rapidly. they're looking into everything that happened yesterday afternoon. they think they can use the american military to help them locate the chinese virus. "" "" oh, really? well, that will make things easier. so far they seem to believe that the americans might actually be responsible for killing the taiwanese ambassador who took advantage of the attack today. "" smith shrugged. "" i'm sure they can't prove anything yet. but when they figure out where the smallpox came from, maybe they won't take such drastic measures against us. "" "" or perhaps it would be better to eliminate both teams before the russians discover the truth, "" fred suggested thoughtfully. "" exactly. "" "" i hope you're right, colonel. "" fred paused. "" you never told me whether the u.s. navy used nuclear weapons. "" smith shook his head ruefully. "" no time. they",gpt
520,"the president of us soccer steps down as he apologizes for legal document's language. "" i'm sorry, sir, but we have no idea what happened to your son. it's a bit strange that you wouldn't tell me about this before now and i thought maybe something had gone wrong with him or... oh my god! where is his body? "" asks chris. "" in the basement ; they buried him there last night after they took off all our clothes so they could bury him properly. why do you think we were out here at first? "" answers joe. "" well, if you're not going back up, then how are you doing this? "" questions chris looking around nervously. "" because we need to get rid of these guys before they take their revenge on anyone else who has been involved in our business. they will be coming into town soon. we ca nt let them kill any more people. we can only protect ourselves from those kinds of attacks by killing other members of our family, including ourselves. "" says mary as she looks over her shoulder towards the door leading upstairs. chapter 5 - the police chief fred harris walks through the front doors to see his wife standing outside waiting for him. he notices her face was red and tears streaming down her cheeks. "" mom, what's wrong honey? did someone hurt daddy? please say yes. "" begs fred. "" i just saw the news reports today. they said his car went missing yesterday morning in an abandoned barn near highway 14. "" replies mary. "" how long ago did you hear the report? "" "" two hours ago. i came home early because i wanted some time alone with dad. "" replied fred. "" i know sweetie, i am worried too. we've got to go check things out right away. "" fred walked past her toward the stairs that led downstairs. "" mom, please stop crying and come inside. we 'll talk later. "" begged fred. mary followed behind him. "" okay honey, i guess we should wait until tomorrow when everyone gets settled in. we may want to call in sick for awhile though. "" she responded. fred nodded and started walking down the hall towards his bedroom. mary ran ahead and opened the closet door. she quickly",gpt
521,"here's what harvey weinstein said in court before his 23-year sentence. "" i nodded, and we both looked at the clock on my desk. it was only five minutes until nine o'clock. if they were going to do this now, then that meant there would be a lot of time for me to get back home and change into something more comfortable. and a little bit less conspicuous than my jeans and t - shirt. "" you know how to work with these things? "" he asked as soon as our eyes met again. i shook my head. "" well, let's see... "" he began. "" first off, your dad isn't exactly an easy man to live down from. second, he has no idea who i am or where i came up with all those papers. third, he does nt seem like someone whose name will come out right away. fourth, i have never been able to figure him out either. so far i've got nothing but questions about why he wants to kill himself. fifth, i'm not sure whether to tell anyone else about what happened last night or just go ahead and try to pretend everything didn't happen. "" "" okay, so if we're talking about the same person, then how can i help you find out anything about her? "" i asked. "" she went missing yesterday afternoon after having lunch with some friends, which means that her parents are probably still looking for her. "" i raised one eyebrow. "" really? that seems pretty suspicious. "" "" yeah, i guess you could say that. anyway, the other thing i want you to remember is that she disappeared around noon today, and that's when we found her car gone. the police think she ran off somewhere, maybe for a while. they 'll need to talk to us about the possibility of her being involved somehow. "" i thought over everything he had told me, trying to imagine what kind of trouble she might be getting herself into. "" so... you think she may have run off? "" "" yes. "" he paused a moment, thinking hard. "" that makes sense. that way, she won't have any reason to lie. she 'd already gotten herself killed once tonight by running into another group of people. it should make sense",gpt
522,"homeless californians join in a lawsuit to mandate los angeles provide shelter for thousands of people. "" i'm not sure if it's the way he says this or how much he means it, but his voice is so soft and sincere that my heart breaks all over again. i want him back, even though i know he doesn't feel like being here anymore. there are too many things going on around me right now - and i can't help wondering what will happen when we're gone. "" you can come with us anytime you 'd rather, "" calder offers. "" as long as you don't mind staying at our place. "" my head snaps up. "" your house? "" he nods slowly. "" i 'll have one of those rooms built into the side of mine. "" "" why would anyone build something like that? "" i ask incredulously. "" it looks more like an office than anything else! "" "" maybe they thought it was better to keep their personal space private, "" he suggests gently. "" besides, we could use some privacy. "" i shake off the sudden surge of jealousy that hits me. the last thing i need is someone trying to take advantage of me while i've been sleeping. "" no thanks. "" i turn away from him, suddenly feeling very vulnerable. "" lily... "" his words fall out softly. "" please just leave, okay? i mean, i appreciate everything you did today, but really. you should go. "" i hear him sigh. "" fine. i guess we wo see each other soon then. good luck finding another job. "" he turns toward the door, but before leaving, he pauses and gives me a small smile. "" oh by the way, "" he adds, turning back. "" i think you might be able to get me fired tomorrow night after dinner. "" chapter four i stare down at my phone. i had hoped that the meeting between garrett and calder would end without any further complications. unfortunately, the fact remains : calder has already left town for several days and neither one of them wants to talk about where he plans to stay. they both seem upset that i gave in to temptation tonight, which makes sense given that i've never seen either man look happier than",gpt
523,"robert durst found his friend's body and ran, attorney says, but he didn't pull the trigger. "" "" i see that now. "" "" you don'seem to understand what happened here tonight, mr. stevens? "" asked scofield quietly. "" it was a trap! they knew we were coming ; there's no way out of this place without them knowing where to look for us...how did you know about the matarese, bray? "" "" my wife told me. she said something in corsica when we came back from paris - "" "" yes, her words. your husband had been killed by an assassin. "" "" oh god... "" broke into tears again as if trying not to cry. "" please don't say anything else until i've finished talking with him. i'm sure you 'll be very interested in hearing more. "" antonia sat down on one side of the bed, her hand reaching across the space between their bodies to touch antonia's arm. "" tell me everything, dear girl, "" insisted taleniekov. "" all right. first, let me explain why i went away to amsterdam to begin with. i wanted to find someone who could help me get answers. i needed someone like myself. i need someone who can give me some kind of guidance. "" "" a guide or counselor? "" suggested beowulf agate. "" both. "" "" then i think you should go home to washington, "" interrupted scofield, standing up and walking over to the window overlooking lake como. "" that would be good enough for you. we're going to start our own agency. "" "" really? "" exclaimed vasili. "" are you crazy? "" cried toni. "" what is it? "" demanded pryce. "" nothing. just thinking aloud, "" replied cameron softly. "" i haven't got time for such foolishness. we must reach carlos before whoever does this gets hold of him. "" "" what will happen to us? "" asked leslie montrose, sitting beside cam at the table. "" how long ago was that? "" "" last night, two days after you left. "" "" three hours later than yesterday? "" "" precisely. we had planned to leave early today, but it took longer because of our schedules. i want you and jeff to",gpt
524,"major sports leagues in the us halt play or exclude fans over coronavirus outbreaks. "" i'm not sure how much more of this we can take, and it's getting late. let me call my mom to see if she 'll be home for dinner tonight? "" he asked as they walked out into the night air. "" yeah, that sounds good. you know where your dad lives, right? "" "" yes, but why don't you go ahead and get a cab so we're on our way there before anyone else gets here? "" "" okay then ; thanks again! "" i said with excitement. i could tell by his smile that he was happy about something. chapter 10 - maggie after dropping connor off at the house, i went back inside to grab some clothes from my room. when i got upstairs, connor had already left for work. i sat down next to him and put my hand on top of his leg. "" hey babe, what are you doing up so early anyway? "" he smiled at me. "" just wanted to check on you, make sure everything is ok. "" he looked away from me, "" nothing really happened last time i checked, besides i have an appointment today with dr. peters tomorrow morning. "" "" oh, well i guess that makes sense since it means you wo nt be going to school anymore. "" he sighed heavily and shook his head. "" no ellery, i can't leave town because i need to stay close to campus until finals week. "" "" wow, that sucks connor. what will happen to all those scholarships? "" he took both hands and placed them around mine. "" if anything happens, i want you to come live with me. "" i felt like crying because i knew exactly who would pay for the tuition and he didn't even care about that now. "" thank god! "" i exclaimed. "" baby please don't cry. i love you too much to lose you now, especially now that things were different between us, "" he whispered softly against my lips. i leaned forward and kissed him gently on the mouth. "" i'm sorry ; i feel horrible, "" i apologized. "" stop apologizing ; i understand completely. i think we should wait to talk about",gpt
525,"coronavirus test: confusion over availability and criteria is leaving sick people wondering if they're infected. "" the president smiled, but it was a forced one that he tried to hide with his eyes as well. "" i understand your concern, mr. secretary of defense. we 'll be in touch when you have any more questions for me about this outbreak. good day! "" "" thank god. "" klein hung up without another word. smith turned back toward the door. outside on the street, the air had cooled considerably since their arrival at langley's headquarters. inside, the sky was still dark blue - no clouds, just faint streaks of gray where rain would soon begin falling. the streets were quiet except for occasional cars driving by on main thoroughfares. but there was something ominous here... an eerie stillness. jon followed randi out into the night. she looked around nervously, her face pale beneath its high cheekbones and heavy brows. "" what? "" peter asked sharply from behind them. "" nothing, sir, "" marty said quickly, trying not to sound too nervous. "" don't worry, mart, "" jon reassured him. "" everything will work itself out. we're going home tonight. "" chapter twenty - six the next morning, after breakfast in the cafeteria, randi took peter aside. "" are those men who came before us really terrorists or did they simply want some kind of diversion so they could get close enough to kill someone else? "" she whispered urgently. peter shook his head slowly. "" the americans think they've got a chance against these guys, yes, but they know better than anyone how dangerous these two can become. "" "" then let's go find out. "" randi led the way through the crowded corridors to the front entrance of the building. "" wait, "" peter cautioned as he caught up with her. "" one thing first. we need to talk privately. "" "" what now? "" she demanded impatiently. "" sit down, please. "" she sat. peter joined her at the desk, which gave them both time to study each other carefully. she glanced away briefly, clearly uncomfortable with being seen together like this. finally, she spoke again. "" okay. tell me why you wanted me to come along today. i'm sure my",gpt
526,"the 2020 census kicks off across the united states this week. it's expected to be the largest in us history, and i'm sure we 'll have a lot of people from around here coming up with ideas for what's going on. "" "" do you think there are any other groups that might want to stop? "" asked planner. he was not looking forward to facing another day without his own team members. bates shrugged ; "" well... maybe they're just trying out new ways of doing things, like attacking our aircraft or something else. but if so, why wouldn't these guys come after them first? "" "" yeah! let me see how much time passes before they start killing each others, "" said planner sarcastically. * * * * at 9 am washington time, the meeting broke up into two separate meetings : one about the various aspects of their plan which had been discussed over coffee in front of the president's desk and then later by the secretary - general. as soon as the door closed behind him, planner walked towards the conference room where everyone sat down, including katherine. she looked very pale and her eyes were red rimmed. [ 138 ] "" sorry to interrupt your morning briefing, mr. jones, "" began planner. "" but as you know, we've got some bad news. "" "" yes? "" replied jones. "" first of all, "" continued planner, "" while we did get some information about an attack, i received word that the target is still being held somewhere near dc. "" "" ok, good! "" responded jones. "" secondly, we also heard that some terrorist group has set fire to the pentagon building on may 2nd, 2001. "" jones nodded slowly. "" the bombing occurred during the night. we believe that most terrorists will try again tomorrow afternoon, "" concluded planner. "" oh my god! "" exclaimed jones. "" right, "" agreed planner. "" this means that this terrorism plot must go through channels. we need more data, sir, "" added jones. "" okay, thank you, detective chief. we can work together. now we should talk about some options. "" chapter six operation rainbow b the following evening, planner went home early. he changed clothes and drove straight back to headquarters, arriving late enough to arrive",gpt
527,"with coronavirus closing schools, here's how you can help food insecure children. "" i don't know what to say, but thank you for the offer and for helping me out in my time of need, "" she said as they walked back toward her office building. he was silent for a moment before saying something that made sense : "" it's not just your money ; it is everything about this place... "" his voice trailed off into silence again when their eyes met once more. "" well? "" she asked impatiently as she pushed open the door and stepped inside. ryan followed close behind and shut the doors firmly behind them. "" there are things we have to talk about - things you should be aware of right away, "" he replied. "" like what? "" she demanded as she looked around at all the books on her desk. "" like why people would want to kill themselves or other animals if someone didn't stop them from doing so, "" he answered simply. natalie turned to face him, narrowing her eyebrows together. "" excuse me?! "" ryan took one step forward and placed both hands against each side of her head, caging her in. "" do you remember last year? "" he whispered softly. natalie nodded slowly. "" yes. "" "" i'm sorry about the way i acted after our first date. "" ryan lowered himself until he stood toe level with her. tears welled up within her eyes as she stared straight ahead. "" no, you're wrong. i mean... i'm sure i've been hurt by some men over the years, but never has anyone ever tried anything like this. i thought maybe it had nothing to do with being single. "" "" it does have something to do with wanting to protect yourself, "" he explained gently. she shook her head. "" i can't believe any man could think such horrible thoughts about another person. especially a guy who looks like you. "" "" look, i really am an ass * * le and i apologize for acting like a jerk earlier today. "" natalie blinked rapidly several times. "" okay then, let us get started. tell me exactly where to begin. "" chapter 2 ( ninety days later ) lise sat down next to natalie on her bed and pulled her",gpt
